wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x412dc22c1b80230ae9735240fe69570b795780ff,tron,USDT,866705.355,865511.0,USDT,866705.355,63,16,23,6,10,0.0,0.04093567251461988,0.9986219595931769,False,0.5911299425005512,-0.029893019980518964,True,False,,54.4,,0,[],[],0,False,False,,,13.3,False,,,0.0,,False,54.4,0,,False,[],,False,3.94,2.74,False
0xc901f5b73281c8241d08484208b05ed2577e8224,tron,USDT,267012.6900939999,301200.0,USDT,267012.6900939999,954,2,5,8,24,0.11788802913063268,0.1838871187983614,1.1280362738338943,False,0.723497490085504,-0.006139719004332189,True,False,,53.5,,0,[],[],0,False,False,,,67.3,False,,,0.0,,False,53.5,0,,False,[],,False,477.0,190.8,False
0x4d9461b699808af40a6dfd4761a203d642c45e15,tron,USDT,758145.3877080004,889000.0,USDT,758145.3877080004,860,2,20,8,24,0.27075471698113207,0.15471698113207547,1.172598309524239,False,0.7029915287844987,-0.008263590934331821,True,False,,53.4,,0,[],[],0,False,False,,,63.4,False,,,0.0,,False,53.4,0,,False,[],,False,430.0,43.0,False
0x49c0094aa91ea01f08f1f2bb8d77cb38452d0543,tron,USDT,26412.976167,0.0,USDT,26412.976167,239,0,0,8,24,0.23430962343096234,0.09205020920502092,0.0,True,0.3384959713518353,-0.05990354611759696,True,False,,53.4,,0,[],[],0,False,False,,,88.4,False,,,0.0,,False,53.4,0,,False,[],,False,239.0,239.0,True
0x00bd406a9a1fe2ec186846f254d9021b84559151,tron,USDT,94036.123868,61074.93,USDT,94036.123868,944,4,12,6,24,0.04633204633204633,0.03861003861003861,0.6494837035789762,False,0.6206756126943092,-0.019156470839152284,True,False,,53.2,,0,[],[],0,False,False,,,71.7,False,,,0.0,,False,53.2,0,,False,[],,False,236.0,78.67,False
0x2e6536e372cb2c6c5329c349d61cffdc0b89a15b,tron,USDT,43159.51000000001,0.0,USDT,43159.51000000001,271,0,0,8,24,0.1687116564417178,0.006134969325153374,0.0,True,0.29899283795881826,-0.06305787307583832,True,False,,53.0,,0,[],[],0,False,False,,,90.9,True,,,0.0,,False,53.0,0,,False,[],,False,271.0,271.0,True
0x52e2e937ede3e11ce7f410a3cb63470781ddfe69,tron,USDT,1548701.008501,1062979.4300000002,USDT,1548701.008501,202,20,21,8,24,0.09501187648456057,0.6769596199524941,0.6863683978800185,False,0.6892208595222884,-0.007720844435020302,True,False,,52.9,,0,[],[],0,False,False,,,36.3,False,,,0.0,,False,52.9,0,,False,[],,False,10.1,9.62,False
0xf0983e4dff1e98f7f701cf3431d5c3d7c48d6457,tron,USDT,102363.33973200004,0.0,USDT,102363.33973200004,219,0,0,6,24,0.4216417910447761,0.40671641791044777,0.0,True,0.43258728737690244,-0.04314694028371757,True,False,,52.8,,0,[],[],0,False,False,,,80.0,False,,,0.0,,False,52.8,2,153961.0,True,[],,False,219.0,219.0,True
0x6811f896e696e296375bd3fb3a3a5793668f5bb7,tron,USDT,827615.7069149999,825714.26064,USDT,827615.7069149999,64,20,22,2,4,0.0,0.16923076923076924,0.9977025009806935,False,0.6475261761137753,-0.012839498925504067,True,False,,52.8,,0,[],[],0,False,False,,,14.0,False,,,0.0,,False,52.8,0,,False,[],,False,3.2,2.91,False
0xa5504497ee5a29d2f5596ae136539dd8d48296fb,tron,USDT,999999.9999999999,1000000.0,USDT,999999.9999999999,90,1,1,2,14,0.22522522522522523,0.2072072072072072,1.0000000000000002,False,0.7382050134288272,0.0006092026053750033,False,False,,52.7,,0,[],[],0,False,False,,,48.0,False,,,0.0,,False,52.7,0,,False,[],,False,90.0,90.0,True
0xd99f58152e5883636677674e2378a44dbae66089,tron,USDT,638014.907938,639500.0,USDT,638014.907938,747,2,13,8,24,0.18344345122425185,0.3863194714341236,1.0023276761146531,False,0.8029811970957802,0.012866114676261198,False,False,,52.1,,0,[],[],0,False,False,,,67.1,False,,,0.0,,False,52.1,0,,False,[],,False,373.5,57.46,False
0x17a1e86e1af71ef9a644b3e458332eb3a9f982ea,tron,USDT,527836.96,486373.0,USDT,527836.96,52,12,12,7,14,0.004310344827586207,0.10775862068965517,0.9214455160548061,False,0.5325881184302987,-0.0251941048817389,True,False,,52.1,,0,[],[],0,False,False,,,3.4,False,,,0.0,,False,52.1,0,,False,[],,False,4.33,4.33,False
